"tissue","treatment","ID","L2FC","padj","gene"
"brain","cold","DN11952_c0_g1_i1",0.0768420264075035,NA,""
"brain","cold","DN11954_c0_g2_i1",-0.403263545292921,NA,"Protein MON2-like "
"brain","cold","DN11976_c0_g1_i1",-0.53489307441178,NA,""
"brain","cold","DN11980_c0_g2_i1",0.0953369840055777,NA,""
"brain","cold","DN11981_c0_g1_i1",0.524379522956096,NA,""
"brain","cold","DN11989_c0_g1_i1",-0.355351761642504,NA,""
"brain","cold","DN12008_c0_g1_i1",-1.22363255289039,NA,"Pre-mRNA cleavage complex 2 protein Pcf11 "
"brain","cold","DN12011_c0_g3_i1",0.344439878917707,NA,"Cyclic AMP-dependent transcription factor ATF-2 "
"brain","cold","DN12017_c1_g1_i1",0.522848375006683,NA,""
"brain","cold","DN12020_c0_g1_i1",0.0428759035284895,NA,"Zinc finger protein 629 "
"brain","cold","DN12021_c0_g2_i1",1.65323163227996,NA,"DBH-like monooxygenase protein 1 "
"brain","cold","DN12023_c0_g1_i1",-0.649553040541012,NA,""
"brain","cold","DN12024_c0_g2_i1",1.18017338091312,NA,""
"brain","cold","DN12026_c0_g2_i1",-1.82841092815476,NA,""
"brain","cold","DN12029_c0_g1_i1",1.27601736709443,NA,""
"brain","cold","DN12037_c0_g2_i1",0.928941326498955,NA,NA
"brain","cold","DN12039_c0_g1_i1",-2.656653878723,NA,""
"brain","cold","DN1203_c0_g1_i1",-0.129061277002609,NA,""
"brain","cold","DN12040_c0_g2_i1",0.641551054054414,NA,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma-like "
"brain","cold","DN12045_c0_g1_i1",-0.43412185096866,NA,""
"brain","cold","DN12047_c0_g2_i1",0.895436319546352,NA,""
"brain","cold","DN12071_c0_g1_i1",-1.02135020737943,NA,"Iroquois-class homeodomain protein IRX-3 "
"brain","cold","DN12073_c0_g1_i1",0.566025583332111,NA,"Glutamate-rich WD repeat-containing protein 1-like protein "
"brain","cold","DN12075_c1_g1_i1",0.194057310868907,NA,""
"brain","cold","DN12076_c0_g1_i1",-0.360723222859118,NA,"Protein phosphatase 1 regulatory subunit 1B "
"brain","cold","DN12080_c0_g4_i1",1.57189418969656,NA,NA
"brain","cold","DN1208_c0_g1_i1",-0.392602930505026,NA,""
"brain","cold","DN12090_c0_g1_i1",0.314741781883031,NA,"Oncostatin-M-specific receptor subunit beta "
"brain","cold","DN12096_c0_g2_i1",-0.789478131884247,NA,""
"brain","cold","DN12098_c0_g1_i1",-3.02820304943043,NA,"Glucose-6-phosphate isomerase "
"brain","cold","DN1210_c0_g1_i1",-0.361078051901183,NA,""
"brain","cold","DN12111_c0_g2_i1",-0.104356536400336,NA,"Protein SOGA3 "
"brain","cold","DN12118_c0_g2_i1",0.187162428681097,NA,""
"brain","cold","DN12123_c0_g1_i1",-0.967923343614996,NA,"KIF1 binding protein "
"brain","cold","DN1212_c0_g1_i1",0.570587680213833,NA,""
"brain","cold","DN12135_c0_g1_i1",1.36181513452521,NA,""
"brain","cold","DN12144_c0_g2_i1",1.99050425798031,NA,""
"brain","cold","DN1216_c0_g1_i1",0.00172371499853296,NA,""
"brain","cold","DN12176_c0_g1_i1",-0.493467075183838,NA,""
"brain","cold","DN12190_c0_g1_i1",0.190641434510588,NA,""
"brain","cold","DN12197_c0_g1_i1",0.0213086620100923,NA,"Dedicator of cytokinesis 4 "
"brain","cold","DN12198_c1_g1_i1",-0.0540128141708981,NA,""
"brain","cold","DN12200_c0_g1_i1",-1.77574718561989,NA,""
"brain","cold","DN12205_c0_g1_i1",1.0595811785383,NA,"INO80 complex subunit B "
"brain","cold","DN12216_c0_g1_i1",1.16340570611739,NA,""
"brain","cold","DN12218_c0_g2_i1",1.27913818771165,NA,""
"brain","cold","DN12220_c0_g1_i1",0.397145273919472,NA,"Dmx like 2 "
"brain","cold","DN12227_c0_g1_i1",-0.414883686934053,NA,""
"brain","cold","DN12232_c0_g1_i1",-0.22152489136724,NA,""
"brain","cold","DN12243_c0_g1_i1",-0.551945077825771,NA,""
"brain","cold","DN12255_c0_g1_i1",-0.577913251706422,NA,""
"brain","cold","DN12258_c0_g1_i2",-1.16351132334497,NA,"Target of EGR1 protein 1-like "
"brain","cold","DN12258_c1_g1_i1",-0.652809670917517,NA,""
"brain","cold","DN12261_c0_g1_i1",-0.435246097104136,NA,"Dynein axonemal intermediate chain 1 "
"brain","cold","DN12262_c0_g1_i1",-1.15424084274304,NA,"protein kinase C-binding protein NELL1-like "
"brain","cold","DN12282_c0_g1_i1",0.073141959177394,NA,""
"brain","cold","DN12286_c0_g1_i1",1.84517276184195,NA,""
"brain","cold","DN12290_c0_g1_i1",-0.0683179121892299,NA,""
"brain","cold","DN12300_c0_g1_i1",0.444957155775999,NA,"Zinc finger protein 543 "
"brain","cold","DN12313_c0_g1_i1",-0.510804066476527,NA,""
"brain","cold","DN12315_c0_g1_i1",0.662919310007984,NA,""
"brain","cold","DN12318_c0_g1_i1",-0.28528968417331,NA,"Trafficking protein particle complex subunit 10 "
"brain","cold","DN12324_c0_g2_i1",-0.800070710369964,NA,""
"brain","cold","DN12335_c0_g1_i1",-0.700066306944234,NA,""
"brain","cold","DN12342_c0_g2_i1",-0.413555167103073,NA,"DCN1-like protein "
"brain","cold","DN12347_c0_g1_i1",-1.73387069100477,NA,""
"brain","cold","DN12354_c0_g1_i1",0.308285943752963,NA,"Ras-related protein Rab-9A-like "
"brain","cold","DN12355_c0_g1_i1",-0.543521438485307,NA,"Putative G-protein coupled receptor "
"brain","cold","DN12356_c0_g2_i1",0.549894693182262,NA,""
"brain","cold","DN12370_c0_g1_i1",-0.112312125664279,NA,""
"brain","cold","DN12377_c0_g1_i1",-0.104310278488309,NA,""
"brain","cold","DN12386_c1_g1_i1",2.16377341944218,NA,""
"brain","cold","DN12390_c0_g1_i1",-0.713599144185714,NA,"Pleckstrin homology and RhoGEF domain containing G1 "
"brain","cold","DN12396_c0_g1_i1",-0.414251147917365,NA,""
"brain","cold","DN12404_c0_g2_i1",-0.380958729985425,NA,NA
"brain","cold","DN12410_c0_g1_i1",0.599857102685211,NA,""
"brain","cold","DN12415_c0_g2_i1",-0.188739427234646,NA,""
"brain","cold","DN12416_c1_g1_i1",-0.880715951625392,NA,""
"brain","cold","DN12418_c0_g2_i1",0.343066010204754,NA,""
"brain","cold","DN12423_c0_g1_i1",1.18766865619847,NA,""
"brain","cold","DN12424_c0_g1_i1",0.346742434838846,NA,"Zinc finger protein "
"brain","cold","DN12426_c0_g1_i4",0.689507013195817,NA,"Obscurin "
"brain","cold","DN12427_c0_g2_i1",0.696274516092997,NA,""
"brain","cold","DN12429_c0_g1_i1",0.204067396342158,NA,"Nuclear factor interleukin-3-regulated protein "
"brain","cold","DN1242_c0_g1_i1",0.160053853920371,NA,"A-kinase anchoring protein 6 "
"brain","cold","DN12431_c0_g1_i1",0.256298344298646,NA,""
"brain","cold","DN12438_c0_g1_i1",0.0575744862191822,NA,"Coiled-coil domain containing 14 "
"brain","cold","DN12440_c0_g1_i4",0.0919170555023007,NA,"Neuroblast differentiation-associated protein AHNAK "
"brain","cold","DN12448_c0_g1_i1",0.0195670864018042,NA,""
"brain","cold","DN12450_c0_g1_i1",-0.151057202768653,NA,"Chromosome 17 ORF 53 "
"brain","cold","DN12452_c1_g1_i1",0.573734006857371,NA,""
"brain","cold","DN12461_c0_g1_i1",-0.276297877971922,NA,""
"brain","cold","DN12465_c0_g1_i1",-0.219796192906711,NA,"tectonin beta-propeller repeat-containing protein 2 isoform X1 "
"brain","cold","DN12467_c0_g2_i1",-0.312182050239461,NA,"Serine/threonine-protein kinase receptor "
"brain","cold","DN12478_c1_g1_i1",0.985126020764286,NA,""
"brain","cold","DN12479_c0_g1_i1",0.683895336855392,NA,""
"brain","cold","DN12482_c0_g1_i1",0.244347347642999,NA,"Transcription termination factor 1 "
"brain","cold","DN12486_c1_g1_i1",-0.309286692957344,NA,""
"brain","cold","DN12502_c0_g2_i1",1.07670545156107,NA,"Plexin-C1 "
"brain","cold","DN12503_c0_g1_i1",1.70061527607707,NA,""
"brain","cold","DN12513_c0_g1_i1",0.693337391104185,NA,""
"brain","cold","DN12540_c0_g1_i1",1.51542840320005,NA,"N-acetyltransferase 9 "
"brain","cold","DN12548_c0_g1_i1",-0.0890369081548075,NA,"Aminopeptidase "
"brain","cold","DN12551_c0_g1_i1",0.320708417004101,NA,""
"brain","cold","DN12558_c0_g1_i1",0.863200453206816,NA,""
"brain","cold","DN12562_c0_g1_i1",1.12761862606408,NA,""
"brain","cold","DN12564_c0_g2_i1",-0.169141468227734,NA,""
"brain","cold","DN12571_c0_g1_i1",-1.30210089442228,NA,""
"brain","cold","DN12575_c0_g1_i1",-0.494846085066229,NA,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 "
"brain","cold","DN12581_c0_g1_i1",-0.323441608346197,NA,"Guanine nucleotide-binding protein subunit alpha-13-like protein "
"brain","cold","DN12585_c0_g2_i1",0.104277574931867,NA,"Reverse transcriptase-like "
"brain","cold","DN12586_c0_g1_i1",-0.678679242530445,NA,""
"brain","cold","DN12593_c0_g2_i1",1.53184028810163,NA,""
"brain","cold","DN1260_c0_g1_i1",0.795227299396664,NA,""
"brain","cold","DN12617_c0_g1_i1",0.162905141896059,NA,"BTB domain containing 7 "
"brain","cold","DN12623_c0_g1_i1",-0.022711126691125,NA,""
"brain","cold","DN12633_c0_g2_i1",1.3451823985063,NA,NA
"brain","cold","DN12636_c0_g1_i1",-0.5639776646578,NA,""
"brain","cold","DN12649_c0_g2_i1",0.372420185684625,NA,NA
"brain","cold","DN12651_c0_g1_i1",0.389131842623049,NA,"E3 ubiquitin-protein ligase BRE1A "
"brain","cold","DN12658_c0_g1_i1",1.26446611101068,NA,""
"brain","cold","DN12659_c0_g1_i1",3.72678990538046,NA,NA
"brain","cold","DN12662_c0_g1_i1",0.601181308197178,NA,""
"brain","cold","DN12678_c1_g1_i1",0.294002551908346,NA,""
"brain","cold","DN12684_c0_g1_i1",0.0617017372962929,NA,""
"brain","cold","DN12700_c0_g2_i1",-0.359148813268514,NA,"Proteasome subunit beta type "
"brain","cold","DN12706_c0_g2_i1",0.242164979592508,NA,"NADH dehydrogenase [ubiquinone] 1 subunit C2 "
"brain","cold","DN1270_c0_g1_i1",0.894312817501974,NA,""
"brain","cold","DN12727_c0_g2_i1",0.816678393238192,NA,"Myosin-6 "
"brain","cold","DN12731_c0_g1_i1",-0.168369830461404,NA,""
"brain","cold","DN12742_c1_g1_i1",-0.300625161814635,NA,""
"brain","cold","DN12747_c0_g1_i1",0.372076129389717,NA,""
"brain","cold","DN12748_c0_g1_i1",0.526171443751775,NA,"Angiomotin like 1 "
"brain","cold","DN12771_c0_g2_i1",0.277327713717702,NA,"Protein SPT2 "
"brain","cold","DN12776_c0_g2_i1",-1.4278853913118,NA,"E3 ubiquitin-protein ligase TRIM56 "
"brain","cold","DN12786_c0_g1_i1",-2.12053798071145,NA,""
"brain","cold","DN12791_c0_g1_i1",0.778533072231187,NA,"Homer-2b "
"brain","cold","DN12793_c0_g1_i1",-0.469962806193325,NA,"protein FAM111A-like "
"brain","cold","DN12794_c0_g1_i1",0.525502337222243,NA,""
"brain","cold","DN12798_c0_g1_i1",1.24806084991304,NA,""
"brain","cold","DN12802_c0_g1_i1",-0.793888034757121,NA,""
"brain","cold","DN12809_c0_g1_i1",1.5320329146636,NA,"Histone-lysine N-methyltransferase, H3 lysine-79 specific "
"brain","cold","DN12814_c0_g1_i1",1.09196386638834,NA,"Brefeldin A-inhibited guanine nucleotide-exchange protein 2-like "
"brain","cold","DN12815_c0_g1_i1",-1.06476388409935,NA,"Neurofilament light polypeptide "
"brain","cold","DN12817_c0_g2_i1",0.416217936254813,NA,"Putative G-protein coupled receptor 85 "
"brain","cold","DN12819_c0_g1_i1",0.109889054479741,NA,"Glioma tumor suppressor candidate region gene 2 protein "
"brain","cold","DN1281_c0_g1_i1",-1.16586021171581,NA,""
"brain","cold","DN12820_c0_g2_i1",-0.896282622500928,NA,NA
"brain","cold","DN12836_c0_g1_i1",0.272924460722138,NA,"Complement factor B "
"brain","cold","DN12837_c0_g1_i1",-0.561730951570836,NA,""
"brain","cold","DN12838_c0_g1_i1",-2.50967574806261,NA,"Keratin, type II cytoskeletal 75 "
"brain","cold","DN1283_c0_g1_i1",0.914108411957556,NA,""
"brain","cold","DN12844_c0_g1_i1",-0.091620810531419,NA,""
"brain","cold","DN12867_c0_g1_i2",-0.0955485887647406,NA,"Suppressor of tumorigenicity 7 protein isoform C "
"brain","cold","DN12870_c0_g1_i1",1.66637678930976,NA,"Glutamine-rich protein 2 "
"brain","cold","DN12875_c0_g1_i1",-0.0771249420174556,NA,""
"brain","cold","DN12876_c0_g1_i1",-1.97177078277794,NA,""
"brain","cold","DN12884_c0_g1_i1",1.10878593616988,NA,"Dual specificity protein phosphatase 3 "
"brain","cold","DN12892_c0_g1_i1",-0.51893789260249,NA,""
"brain","cold","DN1289_c0_g1_i1",0.0860639240272024,NA,"ERC protein 2 "
"brain","cold","DN12904_c0_g3_i1",1.25865213111739,NA,""
"brain","cold","DN12919_c0_g1_i1",0.298290772000783,NA,"Limb region 1 "
"brain","cold","DN1292_c0_g1_i1",-0.850803167922413,NA,""
"brain","cold","DN12930_c0_g1_i1",1.16719884171791,NA,""
"brain","cold","DN12956_c0_g2_i1",-0.281890840151335,NA,"Octapeptide-repeat protein T2 "
"brain","cold","DN12957_c0_g2_i1",-2.32938243883223,NA,""
"brain","cold","DN12963_c0_g2_i1",-0.534578653194569,NA,""
"brain","cold","DN12967_c2_g1_i1",0.218536560954226,NA,""
"brain","cold","DN12972_c0_g1_i1",-0.0198878033806901,NA,"Transmembrane protein 216 "
"brain","cold","DN12974_c0_g1_i2",0.203423968740904,NA,"gamma-aminobutyric acid receptor subunit beta-4 isoform X1 "
"brain","cold","DN12978_c0_g1_i1",-0.226705765421173,NA,""
"brain","cold","DN12981_c0_g1_i1",0.446135590481087,NA,"Zinc finger protein 58 "
"brain","cold","DN12983_c0_g1_i1",0.187773313547178,NA,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 "
"brain","cold","DN12997_c0_g1_i1",-1.04581546365042,NA,""
"brain","cold","DN13000_c0_g1_i1",-0.508969699719252,NA,"L-fucose kinase "
"brain","cold","DN13017_c0_g1_i1",0.0247978321730294,NA,"Rna-directed dna polymerase from mobile element jockey-like "
"brain","cold","DN13020_c0_g2_i1",-1.12329587469341,NA,"Reverse transcriptase-like "
"brain","cold","DN13026_c0_g1_i1",-1.08308576558477,NA,"MCF.2 cell line derived transforming sequence "
"brain","cold","DN13027_c0_g3_i1",-0.116960636305658,NA,""
"brain","cold","DN13028_c0_g1_i1",0.0438364189946436,NA,""
"brain","cold","DN13028_c1_g1_i1",-0.114698469072464,NA,"Casein kinase I isoform gamma-2 "
"brain","cold","DN13038_c0_g1_i1",-0.307286473990271,NA,""
"brain","cold","DN13047_c0_g1_i1",2.35353126982228,NA,"Octapeptide-repeat protein T2 "
"brain","cold","DN13049_c0_g3_i1",0.785186261563342,NA,"THAP domain containing 1 "
"brain","cold","DN13050_c0_g1_i1",-0.137833375422693,NA,""
"brain","cold","DN13056_c0_g1_i1",0.155068437807423,NA,"Glycerol kinase "
"brain","cold","DN13058_c0_g1_i1",0.0748108790761865,NA,""
"brain","cold","DN13060_c0_g1_i1",-0.912333967698276,NA,""
"brain","cold","DN13061_c0_g2_i1",-0.53137402390075,NA,""
"brain","cold","DN1306_c0_g1_i1",0.967059872957147,NA,"Apoptosis antagonizing transcription factor "
"brain","cold","DN13075_c0_g2_i1",2.00471706406248,NA,"HERV-R 7q21.2 provirus ancestral Env polyprotein "
"brain","cold","DN13081_c0_g2_i1",-1.89850903524933,NA,"EEF1A lysine methyltransferase 2 "
"brain","cold","DN13090_c0_g2_i1",0.89330621538391,NA,""
"brain","cold","DN13093_c1_g1_i1",0.311150775828124,NA,"Reverse transcriptase-like "
"brain","cold","DN1310_c0_g1_i1",-1.02295208696258,NA,"60S ribosomal protein L39 "
"brain","cold","DN13110_c0_g1_i1",-0.915527435868032,NA,"Methyltransferase like 25 "
"brain","cold","DN13113_c0_g3_i1",-1.51761423011286,NA,"serotransferrin-A-like [Thamnophis sirtalis]"
"brain","cold","DN13117_c0_g2_i1",-0.716251373803629,NA,"Interleukin 17D "
"brain","cold","DN13121_c0_g1_i1",1.11180564501069,NA,"interferon-induced guanylate-binding protein 1-like, partial [Thamnophis sirtalis]"
"brain","cold","DN1312_c0_g2_i1",1.31283951734973,NA,NA
"brain","cold","DN13130_c0_g1_i1",-0.602610032736296,NA,"MKL/myocardin-like protein 2 isoform B "
"brain","cold","DN13131_c0_g1_i1",-0.753519866620868,NA,"Tripartite motif-containing protein 39 "
"brain","cold","DN13133_c0_g1_i1",0.273533777842856,NA,"Arginine-glutamic acid dipeptide repeats "
"brain","cold","DN13137_c0_g1_i1",-0.176921590147152,NA,"Octapeptide-repeat protein T2 "
"brain","cold","DN1313_c0_g2_i1",0.75790718410392,NA,""
"brain","cold","DN13144_c0_g1_i1",0.501385913982213,NA,"Neurofilament light polypeptide "
"brain","cold","DN1315_c0_g1_i1",-1.02500079148342,NA,"LIM/homeobox protein Lhx9 "
"brain","cold","DN13161_c0_g2_i1",-1.02118864592323,NA,"Lysophospholipase-like protein 1 "
"brain","cold","DN13166_c0_g2_i1",0.249738502512587,NA,""
"brain","cold","DN13169_c0_g2_i1",-2.01996417742782,NA,""
"brain","cold","DN13186_c0_g2_i1",-0.942969017571575,NA,""
"brain","cold","DN13188_c0_g3_i1",0.042718994605813,NA,""
"brain","cold","DN13203_c0_g1_i1",0.8486604992248,NA,""
"brain","cold","DN13206_c0_g1_i1",0.124975646165799,NA,"DNA repair protein complementing XP-G cell "
"brain","cold","DN13209_c0_g2_i1",-1.09841634587235,NA,NA
"brain","cold","DN13213_c0_g1_i1",0.294490651816441,NA,"Calcium-binding mitochondrial carrier protein SCaMC-2 isoform X3 "
"brain","cold","DN13237_c0_g1_i2",-0.100909410006628,NA,"trichohyalin-like [Thamnophis sirtalis]"
"brain","cold","DN13239_c0_g2_i1",1.66013036454025,NA,""
"brain","cold","DN13248_c0_g1_i1",-2.27205730289859,NA,"nuclear transcriptional regulator 1-like protein [Thamnophis sirtalis]"
"brain","cold","DN13258_c0_g1_i1",0.449297905628964,NA,""
"brain","cold","DN13272_c0_g2_i1",-0.377126012673771,NA,"Transcription factor ETV7 "
"brain","cold","DN13277_c0_g1_i1",1.45692553020001,NA,""
"brain","cold","DN13289_c0_g1_i1",-0.186964305488376,NA,""
"brain","cold","DN13295_c0_g1_i1",0.0962347302439565,NA,"Protein HIRA "
"brain","cold","DN13298_c0_g1_i1",-0.598961798697435,NA,"Reverse transcriptase-like protein "
"brain","cold","DN13300_c0_g2_i1",0.821587012073055,NA,""
"brain","cold","DN13311_c0_g1_i1",0.740062968360839,NA,"melanoma-associated antigen G1-like [Thamnophis sirtalis]"
"brain","cold","DN13314_c0_g1_i1",0.634587717369422,NA,"Neurabin-1 "
"brain","cold","DN13321_c0_g1_i1",0.871622904546912,NA,"Inversin "
"brain","cold","DN13341_c0_g1_i1",0.42662458974954,NA,""
"brain","cold","DN13342_c0_g1_i1",-0.812640390384919,NA,""
"brain","cold","DN13347_c0_g3_i1",-2.34958103164803,NA,"50 kDa spicule matrix protein "
"brain","cold","DN13348_c0_g2_i1",0.450256272896384,NA,"L1-encoded reverse transcriptase-like protein "
"brain","cold","DN13360_c1_g1_i1",-0.572696360574535,NA,"Teneurin-4 "
"brain","cold","DN13373_c0_g1_i1",-0.572943731737665,NA,""
"brain","cold","DN13383_c0_g1_i1",-0.0103753995742555,NA,""
"brain","cold","DN133_c0_g1_i1",-0.176274528840597,NA,"Myosin-If "
"brain","cold","DN13401_c0_g1_i1",-0.333642574139394,NA,"Complement factor B "
"brain","cold","DN13409_c0_g1_i1",0.191813012511884,NA,""
"brain","cold","DN13415_c0_g1_i2",-0.483748662313253,NA,"Testis-expressed sequence 2 protein "
"brain","cold","DN13416_c0_g1_i1",-0.558388735890715,NA,"Transmembrane protein "
"brain","cold","DN13419_c0_g1_i1",-0.79852874781824,NA,""
"brain","cold","DN13423_c0_g2_i1",-0.830697465559973,NA,""
"brain","cold","DN13433_c1_g1_i1",-0.528076150543795,NA,"Sodium/potassium/calcium exchanger 1 "
"brain","cold","DN13436_c0_g1_i1",-0.294585444161672,NA,"MINDY lysine 48 deubiquitinase 4 "
"brain","cold","DN13439_c0_g2_i1",-1.25043607914505,NA,"Non-specific serine/threonine protein kinase "
"brain","cold","DN13443_c0_g1_i1",-0.208376578189823,NA,"Taperin "
"brain","cold","DN13444_c0_g2_i1",-0.501832598547444,NA,NA
"brain","cold","DN13458_c0_g2_i1",-0.195777713008149,NA,""
"brain","cold","DN13478_c0_g1_i1",-0.509227752609154,NA,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated "
"brain","cold","DN13482_c0_g3_i1",0.258490404855672,NA,"IQ domain-containing protein D "
"brain","cold","DN13491_c0_g1_i1",1.90224414325853,NA,""
"brain","cold","DN13497_c0_g1_i2",3.78295562791445,NA,"DNA polymerase subunit gamma-1 "
"brain","cold","DN13498_c0_g1_i1",-0.867010456535942,NA,"Complement factor B "
"brain","cold","DN13538_c0_g1_i2",-0.82539554276539,NA,"zinc finger protein 91-like [Thamnophis sirtalis]"
"brain","cold","DN13556_c0_g1_i1",0.207221912561079,NA,"Selenocysteine insertion sequence-binding protein 2 "
"brain","cold","DN13567_c0_g2_i1",-0.456576731007324,NA,NA
"brain","cold","DN13577_c1_g1_i1",-1.22008768985004,NA,"p-selectin "
"brain","cold","DN13597_c0_g1_i2",-1.80828231739155,NA,"Casein kinase I isoform gamma-1 "
"brain","cold","DN13599_c0_g1_i1",0.372075293255193,NA,""
"brain","cold","DN1359_c0_g1_i1",-0.213092073476554,NA,""
"brain","cold","DN1360_c1_g1_i1",-0.747010999383839,NA,""
"brain","cold","DN13616_c0_g2_i1",0.645463334284478,NA,""
"brain","cold","DN13618_c0_g2_i1",-0.635713129673257,NA,NA
"brain","cold","DN13620_c0_g2_i1",0.5997813153834,NA,NA
"brain","cold","DN13622_c0_g2_i1",-0.248276506596801,NA,""
"brain","cold","DN13623_c0_g1_i1",-0.685226029875897,NA,"Band 4.1-like protein 1 "
"brain","cold","DN13625_c0_g1_i1",0.65236960535675,NA,""
"brain","cold","DN13643_c1_g1_i1",-0.124605993493614,NA,""
"brain","cold","DN13653_c0_g1_i1",-0.876937607548734,NA,"Zinc finger CCCH domain-containing protein 13 "
