"term","name","level","nseqs","delta.rank","direction","pval","p.adj","tissue","condition"
"GO:0030001","metal ion transport",6,180,22.8347171160131,"up",0.409271677665586,0.823170172155953,"Brain","Cold"
"GO:0120035","regulation of plasma membrane bounded cell projection organization",6,57,41.7798608252474,"up",0.405356612138572,0.823170172155953,"Brain","Cold"
"GO:0051129","negative regulation of cellular component organization",5,59,44.5546120413628,"up",0.397508302452539,0.823170172155953,"Brain","Cold"
"GO:0045936","negative regulation of phosphate metabolic process",7,33,57.0060013336297,"up",0.401563291972973,0.823170172155953,"Brain","Cold"
"GO:0007010","cytoskeleton organization",5,192,21.9453485023041,"up",0.41005604588314,0.823170172155953,"Brain","Cold"
"GO:0010563","negative regulation of phosphorus metabolic process",6,33,57.0060013336297,"up",0.401563291972973,0.823170172155953,"Brain","Cold"
"GO:0043549","regulation of kinase activity",5,68,36.1602097828377,"up",0.410548636523425,0.823170172155953,"Brain","Cold"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",5,52,39.1219608516485,"up",0.415149057324494,0.825266004863236,"Brain","Cold"
"GO:0043087","regulation of GTPase activity",5,132,-105.637424242424,"down",0.180371287449412,0.829510140471289,"Brain","Cold"
"GO:0006811","monoatomic ion transport",4,287,-72.4169939629737,"down",0.182087591810771,0.829510140471289,"Brain","Cold"
"GO:0071705","nitrogen compound transport",4,250,16.9807118169078,"up",0.420960960041121,0.83177828249089,"Brain","Cold"
"GO:0006164","purine nucleotide biosynthetic process",5,39,-188.248169517255,"down",0.185511266490801,0.833530074095652,"Brain","Cold"
"GO:0070588","calcium ion transmembrane transport",5,73,28.799509687964,"up",0.426028141663606,0.835116474857947,"Brain","Cold"
"GO:0007264","small GTPase-mediated signal transduction",5,83,26.4052785653744,"up",0.427742584683339,0.835116474857947,"Brain","Cold"
"GO:0051049","regulation of transport",4,158,14.0138852714254,"up",0.447400857740448,0.844029250751278,"Brain","Cold"
"GO:1902903","regulation of supramolecular fiber organization",5,53,23.1289750491815,"up",0.449120709503903,0.844029250751278,"Brain","Cold"
"GO:0032956","regulation of actin cytoskeleton organization",5,52,25.7765281593406,"up",0.4438592668271,0.844029250751278,"Brain","Cold"
"GO:0045786","negative regulation of cell cycle",5,35,28.3474951555004,"up",0.449227333295665,0.844029250751278,"Brain","Cold"
"GO:2000147","positive regulation of cell motility",5,33,28.5564199451733,"up",0.450320484394737,0.844029250751278,"Brain","Cold"
"GO:0030335","positive regulation of cell migration",6,33,28.5564199451733,"up",0.450320484394737,0.844029250751278,"Brain","Cold"
"GO:0040017","positive regulation of locomotion",4,33,28.5564199451733,"up",0.450320484394737,0.844029250751278,"Brain","Cold"
"GO:0033674","positive regulation of kinase activity",6,38,18.7360457217815,"up",0.465002395063414,0.848409047313717,"Brain","Cold"
"GO:0023061","signal release",4,30,16.0395083666517,"up",0.473350169690275,0.848409047313717,"Brain","Cold"
"GO:0045859","regulation of protein kinase activity",6,62,12.8042000432993,"up",0.469519689576368,0.848409047313717,"Brain","Cold"
"GO:0097435","supramolecular fiber organization",4,77,11.9365720699057,"up",0.468386609368573,0.848409047313717,"Brain","Cold"
"GO:0051240","positive regulation of multicellular organismal process",4,73,14.2361608198903,"up",0.463283264939778,0.848409047313717,"Brain","Cold"
"GO:0008380","RNA splicing",5,60,11.5529516994634,"up",0.472936353777157,0.848409047313717,"Brain","Cold"
"GO:0051346","negative regulation of hydrolase activity",5,38,15.1002974726534,"up",0.471785818911717,0.848409047313717,"Brain","Cold"
"GO:0051052","regulation of DNA metabolic process",6,33,18.7272727272725,"up",0.467381155033029,0.848409047313717,"Brain","Cold"
"GO:0030162","regulation of proteolysis",7,58,7.80680714627033,"up",0.482014599532634,0.854598857549752,"Brain","Cold"
"GO:0098662","inorganic cation transmembrane transport",4,159,5.0481787181775,"up",0.480954366656202,0.854598857549752,"Brain","Cold"
"GO:0051046","regulation of secretion",5,46,5.66620791253945,"up",0.488366378064523,0.861205225834212,"Brain","Cold"
"GO:0045860","positive regulation of protein kinase activity",7,34,-1.51133837261023,"up",0.502703102730249,0.875155087686967,"Brain","Cold"
"GO:0110053","regulation of actin filament organization",6,45,-6.02650620310533,"up",0.512285904987493,0.875155087686967,"Brain","Cold"
"GO:0098655","monoatomic cation transmembrane transport",4,180,-1.50997242647054,"up",0.506064319863626,0.875155087686967,"Brain","Cold"
"GO:0051094","positive regulation of developmental process",4,80,-4.17367475291985,"up",0.511296985674667,0.875155087686967,"Brain","Cold"
"GO:0015031","protein transport",4,213,-2.73659895624405,"up",0.511896982737533,0.875155087686967,"Brain","Cold"
"GO:0006364","rRNA processing",5,30,-2.31532652154601,"up",0.503881703940008,0.875155087686967,"Brain","Cold"
"GO:0006139","nucleobase-containing compound metabolic process",4,814,-41.3734062195599,"down",0.206928672176452,0.883935785904579,"Brain","Cold"
"GO:0006310","DNA recombination",6,62,-136.610839287003,"down",0.207128369164114,0.883935785904579,"Brain","Cold"
"GO:0009152","purine ribonucleotide biosynthetic process",6,35,-180.983423869882,"down",0.207509315593453,0.883935785904579,"Brain","Cold"
"GO:0051282","regulation of sequestering of calcium ion",4,33,-187.104838112173,"down",0.206560754847144,0.883935785904579,"Brain","Cold"
"GO:0015711","organic anion transport",4,35,-11.5895041138538,"up",0.520841056300048,0.885159929877801,"Brain","Cold"
"GO:0052547","regulation of peptidase activity",5,30,-14.9992892047981,"up",0.524977758351826,0.887591261543293,"Brain","Cold"
"GO:0045597","positive regulation of cell differentiation",5,45,-20.4362528786864,"up",0.541538891416717,0.910896186588118,"Brain","Cold"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",4,57,-125.730463589141,"down",0.235497463794321,0.91630111584941,"Brain","Cold"
"GO:0006520","amino acid metabolic process",4,80,-107.204907906559,"down",0.233825757330559,0.91630111584941,"Brain","Cold"
"GO:0061025","membrane fusion",5,30,-168.649726047683,"down",0.240847092985635,0.91630111584941,"Brain","Cold"
"GO:0006397","mRNA processing",5,76,-107.821281772654,"down",0.238138576134336,0.91630111584941,"Brain","Cold"
"GO:0031175","neuron projection development",6,65,-124.001563603175,"down",0.224067098385262,0.91630111584941,"Brain","Cold"
"GO:0007015","actin filament organization",5,58,-126.009202595841,"down",0.233096063685784,0.91630111584941,"Brain","Cold"
"GO:0031346","positive regulation of cell projection organization",6,32,-169.446444444444,"down",0.232716475778915,0.91630111584941,"Brain","Cold"
"GO:0006414","translational elongation",5,30,-165.461957648453,"down",0.24500902958227,0.91630111584941,"Brain","Cold"
"GO:0006974","DNA damage response",4,131,-79.7754188413114,"down",0.245836884740086,0.91630111584941,"Brain","Cold"
"GO:0006418","tRNA aminoacylation for protein translation",7,38,-154.426416508561,"down",0.234398824361375,0.91630111584941,"Brain","Cold"
"GO:0051336","regulation of hydrolase activity",4,176,-72.2548783287421,"down",0.236310800888008,0.91630111584941,"Brain","Cold"
"GO:0098656","monoatomic anion transmembrane transport",4,33,-154.961695191524,"down",0.24894784726111,0.917470717996,"Brain","Cold"
"GO:0006915","apoptotic process",4,46,-26.2666072224697,"up",0.553899441605315,0.920556641017171,"Brain","Cold"
"GO:1902533","positive regulation of intracellular signal transduction",6,55,-24.8561983471072,"up",0.555701874760365,0.920556641017171,"Brain","Cold"
"GO:0090304","nucleic acid metabolic process",4,688,-7.53484893400764,"up",0.5553258987889,0.920556641017171,"Brain","Cold"
"GO:0006796","phosphate-containing compound metabolic process",4,759,-8.53239455014091,"up",0.565110577271935,0.9221704942547,"Brain","Cold"
"GO:0099536","synaptic signaling",4,32,-37.9240277777776,"up",0.564917754362174,0.9221704942547,"Brain","Cold"
"GO:0099537","trans-synaptic signaling",5,32,-37.9240277777776,"up",0.564917754362174,0.9221704942547,"Brain","Cold"
"GO:1903530","regulation of secretion by cell",4,43,-37.6948613406412,"up",0.574591614506204,0.933000245336806,"Brain","Cold"
"GO:1904062","regulation of monoatomic cation transmembrane transport",6,31,-47.5673076233952,"up",0.579959621854659,0.937077615607528,"Brain","Cold"
"GO:0043039","tRNA aminoacylation",6,40,-45.224154051647,"up",0.586166780442241,0.937866848707586,"Brain","Cold"
"GO:0043038","amino acid activation",5,40,-45.224154051647,"up",0.586166780442241,0.937866848707586,"Brain","Cold"
"GO:0010638","positive regulation of organelle organization",6,43,-48.8002300196345,"up",0.59617885382327,0.940128192567464,"Brain","Cold"
"GO:0051130","positive regulation of cellular component organization",5,84,-33.1622773210006,"up",0.591021181135739,0.940128192567464,"Brain","Cold"
"GO:0043269","regulation of monoatomic ion transport",5,78,-35.6259772258873,"up",0.594229533406317,0.940128192567464,"Brain","Cold"
"GO:0010498","proteasomal protein catabolic process",6,30,-63.6211461572634,"up",0.604693192655246,0.948992187516367,"Brain","Cold"
"GO:0006814","sodium ion transport",7,38,-136.327290188087,"down",0.261241112120962,0.95207871972973,"Brain","Cold"
"GO:0006812","monoatomic cation transport",5,211,-26.8794085097466,"up",0.614630252915858,0.955444184627494,"Brain","Cold"
"GO:0009059","macromolecule biosynthetic process",4,529,-17.4862737634867,"up",0.6136722701911,0.955444184627494,"Brain","Cold"
"GO:0043254","regulation of protein-containing complex assembly",5,41,-63.9812633396878,"up",0.622385062701413,0.962935380028601,"Brain","Cold"
"GO:0044089","positive regulation of cellular component biogenesis",5,39,-78.8968937435443,"up",0.646172396576725,0.965581485792811,"Brain","Cold"
"GO:0048638","regulation of developmental growth",4,34,-77.0486229173753,"up",0.633877702143609,0.965581485792811,"Brain","Cold"
"GO:0044087","regulation of cellular component biogenesis",4,91,-52.1403554787926,"up",0.646670907343752,0.965581485792811,"Brain","Cold"
"GO:0016072","rRNA metabolic process",6,33,-80.1441801881897,"up",0.637075642954481,0.965581485792811,"Brain","Cold"
"GO:0098916","anterograde trans-synaptic signaling",6,31,-91.220746644115,"up",0.650589964512839,0.965581485792811,"Brain","Cold"
"GO:0007268","chemical synaptic transmission",7,31,-91.220746644115,"up",0.650589964512839,0.965581485792811,"Brain","Cold"
"GO:0043085","positive regulation of catalytic activity",4,175,-35.0357375651661,"up",0.635836244333267,0.965581485792811,"Brain","Cold"
"GO:0035023","regulation of Rho protein signal transduction",7,58,-60.2189508732445,"up",0.636196326944885,0.965581485792811,"Brain","Cold"
"GO:0080134","regulation of response to stress",4,53,-68.4896392810051,"up",0.647618007058831,0.965581485792811,"Brain","Cold"
"GO:0035725","sodium ion transmembrane transport",5,32,-93.5354444444442,"up",0.656537265947352,0.970019023561853,"Brain","Cold"
"GO:0001558","regulation of cell growth",4,39,-88.2595148008013,"up",0.662575178030108,0.974550037640697,"Brain","Cold"
"GO:0030155","regulation of cell adhesion",4,59,-76.5989003702061,"up",0.672487057869273,0.975004842082709,"Brain","Cold"
"GO:0051056","regulation of small GTPase mediated signal transduction",6,105,-55.6561403508772,"up",0.666704894735972,0.975004842082709,"Brain","Cold"
"GO:0034654","nucleobase-containing compound biosynthetic process",4,392,-31.3884452331658,"up",0.675079694014009,0.975004842082709,"Brain","Cold"
"GO:0006412","translation",5,156,-49.1866884638825,"up",0.677747268277005,0.975004842082709,"Brain","Cold"
"GO:0010959","regulation of metal ion transport",6,37,-98.7657998376576,"up",0.676286990227853,0.975004842082709,"Brain","Cold"
"GO:0016310","phosphorylation",5,524,-29.6754125337111,"up",0.68731666532918,0.980173331425961,"Brain","Cold"
"GO:0071897","DNA biosynthetic process",6,104,-62.7869849211311,"up",0.685722705510273,0.980173331425961,"Brain","Cold"
"GO:0034330","cell junction organization",4,46,-100.388513055109,"up",0.697695221930403,0.982163230871983,"Brain","Cold"
"GO:1901701","cellular response to oxygen-containing compound",4,44,-100.085338680927,"up",0.693216294236324,0.982163230871983,"Brain","Cold"
"GO:0010639","negative regulation of organelle organization",6,39,-107.631346767336,"up",0.69552163979241,0.982163230871983,"Brain","Cold"
"GO:0009057","macromolecule catabolic process",4,152,-58.1475967315546,"up",0.704943187425908,0.984808264974895,"Brain","Cold"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",5,52,-98.6316964285716,"up",0.705579092283842,0.984808264974895,"Brain","Cold"
"GO:0034329","cell junction assembly",5,35,-122.963918803011,"up",0.71017657732857,0.987025073575301,"Brain","Cold"
"GO:0046390","ribose phosphate biosynthetic process",5,38,-124.676972805846,"up",0.720722879313882,0.993265144600644,"Brain","Cold"
"GO:0009260","ribonucleotide biosynthetic process",6,38,-124.676972805846,"up",0.720722879313882,0.993265144600644,"Brain","Cold"
"GO:0009260","ribonucleotide biosynthetic process",6,38,-124.676972805846,"down",0.27931898120068,0.995832889498077,"Brain","Cold"
"GO:0046390","ribose phosphate biosynthetic process",5,38,-124.676972805846,"down",0.27931898120068,0.995832889498077,"Brain","Cold"
"GO:0010498","proteasomal protein catabolic process",6,30,-63.6211461572634,"down",0.395360726634492,0.999978989786437,"Brain","Cold"
"GO:0051052","regulation of DNA metabolic process",6,33,18.7272727272725,"down",0.53267193775872,0.999978989786437,"Brain","Cold"
"GO:1902532","negative regulation of intracellular signal transduction",6,43,607.942629787543,"down",0.99878695162202,0.999978989786437,"Brain","Cold"
"GO:0070588","calcium ion transmembrane transport",5,73,28.799509687964,"down",0.574007215019261,0.999978989786437,"Brain","Cold"
"GO:0072594","establishment of protein localization to organelle",4,33,418.05927243091,"down",0.966288472235096,0.999978989786437,"Brain","Cold"
"GO:0030705","cytoskeleton-dependent intracellular transport",4,31,242.773534196702,"down",0.848403916492454,0.999978989786437,"Brain","Cold"
"GO:0051346","negative regulation of hydrolase activity",5,38,15.1002974726534,"down",0.528263727210467,0.999978989786437,"Brain","Cold"
"GO:0008033","tRNA processing",5,32,447.629416666667,"down",0.973104442500651,0.999978989786437,"Brain","Cold"
"GO:0040017","positive regulation of locomotion",4,33,28.5564199451733,"down",0.549732372830687,0.999978989786437,"Brain","Cold"
"GO:2000147","positive regulation of cell motility",5,33,28.5564199451733,"down",0.549732372830687,0.999978989786437,"Brain","Cold"
"GO:0030335","positive regulation of cell migration",6,33,28.5564199451733,"down",0.549732372830687,0.999978989786437,"Brain","Cold"
